playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,salary
2553762,Terron Ward,ATL,RB,NA,NA,5,1.505,1.501,1.509,2.231313,90,0.0395,26,0.008,NA,89.7,4.6,4.274101118,NA,NA
2540203,Levine Toilolo,ATL,TE,26,4,5,1.4965,1.3457,1.6473,2.2187109,54,0.10375,23,0.3016,NA,46.3,6,5.360991379,NA,NA
2550163,Michael Campanaro,BAL,WR,26,3,10,1.475,0.072,2.144,0.533736,122,0.02,30,2.072,NA,136.7,14.4,6.009762637,NA,NA
2552477,Aaron Ripkowski,GB,RB,NA,NA,8,1.4745,0.988,2.0184,1.808772,91,0.026,26,1.0304,NA,95.3,4.9,4.277723415,NA,NA
2541096,Ifeanyi Momah,ARI,WR,28,4,8,1.47,1.47,1.47,2.179422,123,0.0395,31,0,NA,NA,NA,4.447919059,NA,NA
2559169,Austin Ekeler,LAC,RB,NA,NA,8,1.4565,0.5873,2.3257,2.1594069,92,0.066375,26,1.7384,NA,98,3,3.645181212,NA,NA
2553631,Zach Zenner,DET,RB,NA,NA,7,1.4405,0.8881,1.9929,2.1356853,93,0.141625,26,1.1048,NA,78,14.2,7.909454695,NA,NA
2539235,Tavarres King,NYG,WR,27,4,8,1.44,1.44,1.44,2.134944,124,0.025,32,0,NA,NA,NA,4.420201984,NA,NA
81306,Brandon Tate,BUF,WR,30,8,6,1.421,0.574,2.9432,1.126776,125,0.039,32,2.3692,NA,127,8,4.154362037,NA,NA
2556592,Roger Lewis,NYG,WR,24,1,8,1.409,0.4683,1.9107,2.7005559,126,0.062,32,1.4424,NA,101.6,10.6,5.473546876,NA,NA
2552397,Clive Walford,OAK,TE,26,2,10,1.398,1.2796,1.5164,2.0726748,55,0.03275,24,0.2368,NA,43.8,7.5,5.88401596,NA,NA
2540259,MarQueis Gray,MIA,TE,27,4,11,1.3875,0.6671,2.1079,2.0571075,56,0.0475,24,1.4408,NA,NA,NA,5.099957631,NA,NA
2558069,Chad Hansen,NYJ,WR,22,0,11,1.355,0.405,2.317,1.994097,127,0.089125,32,1.912,NA,133.3,21.7,8.791866203,NA,NA
2557885,Jordan Leggett,NYJ,TE,22,0,11,1.343,0.4822,2.2038,1.9911318,57,0.01175,24,1.7216,NA,55.5,5.5,5.053656854,NA,NA
2556118,Dwayne Washington,DET,RB,NA,1,7,1.33975,1.1124,1.5844,2.3158212,94,0.09075,26,0.472,NA,79.4,6.7,5.096971528,NA,NA
2555419,Pharoh Cooper,LAR,WR,22,1,9,1.339,0.3266,2.0262,2.4210858,128,0.154875,32,1.6996,NA,134.5,20.4,8.51049638,NA,NA
2558144,Adam Shaheen,CHI,TE,23,0,9,1.337,1.337,1.337,1.9822362,58,0.06975,24,0,NA,49.3,6.1,5.286705503,NA,NA
2495835,Anthony Fasano,MIA,TE,33,11,11,1.3255,0.9035,1.7475,1.9651863,59,0.137,24,0.844,NA,58.5,10.5,7.018925382,NA,NA
2557850,DeAngelo Henderson,DEN,RB,25,0,5,1.258,1.0116,1.5044,1.8651108,95,0.032375,26,0.4928,NA,79,5.7,4.597527336,NA,NA
2556440,J.D. McKissic,SEA,RB,24,1,6,1.24,1.24,1.24,1.838424,96,0.07,26,0,NA,NA,NA,4.410053774,NA,NA
2557994,DOnta Foreman,HOU,RB,21,0,7,1.21125,0.602,1.7476,2.031162,97,0.0895,26,1.1456,NA,66.4,7.7,5.403644226,NA,NA
2553744,Eric Tomlinson,NYJ,TE,NA,NA,11,1.209,0.4882,1.9298,1.7924634,60,0.07025,24,1.4416,NA,76,17,9.506861623,NA,NA
2532933,Brian Quick,WAS,WR,28,5,5,1.19275,0.4248,1.6396,2.3187864,129,0.02625,32,1.2148,NA,133.3,9.2,4.90830481,NA,NA
2555331,Cody Core,CIN,WR,23,1,6,1.1755,0.8471,1.5039,1.7427963,130,0.0425,32,0.6568,NA,134.7,2.6,2.62489998,NA,NA
2550313,Richard Rodgers,GB,TE,25,3,8,1.168,1.0664,1.2696,1.7316768,61,0.06,25,0.2032,NA,52.8,10,6.708735908,NA,NA
2556569,Andy Jones,HOU,WR,NA,1,7,1.1575,0.2635,2.0515,1.7161095,131,0.10825,32,1.788,NA,127,6,3.700431069,NA,NA
2540037,Fozzy Whittaker,CAR,RB,28,5,11,1.12875,0.5932,1.4812,2.0845356,98,0.070625,26,0.888,NA,87.3,3.1,3.663683667,NA,NA
2535696,Joe Banyard,BUF,RB,29,5,6,1.11475,0.2658,1.8018,1.9703754,99,0.205375,26,1.536,NA,93.3,5.7,4.625121643,NA,NA
2552396,Ben Koyack,JAC,TE,24,2,8,1.1095,0.6331,1.5859,1.6449447,62,0.064,25,0.9528,NA,62.3,9.8,6.587871935,NA,NA
2558129,Isaiah McKenzie,DEN,WR,22,0,5,1.1085,0.5334,1.6314,1.7153682,132,0.1805,32,1.098,NA,NA,NA,4.158737569,NA,NA
497246,Michael Hoomanawanui,NO,TE,29,7,5,1.1065,0.9669,1.2461,1.6404969,63,0.1775,25,0.2792,NA,71.3,6.6,5.319965011,NA,NA
252,Chad Henne,JAC,QB,32,9,8,1.0198,0.52424,1.42536,1.44523848,34,0.3428,20,0.90112,NA,35,1,3.054567078,NA,NA
2558116,Aaron Jones,GB,RB,23,0,8,1.0015,0.5203,1.4827,1.4848239,100,0.197625,26,0.9624,NA,80.2,8.6,5.603590417,NA,NA
2543646,Bruce Ellington,HOU,WR,26,3,7,0.99,0.099,0.891,0.733887,133,0.1245,33,0.792,NA,102,16,6.582171334,NA,NA
2552399,Jeff Heuerman,DEN,TE,25,2,5,0.9845,0.6713,1.2977,1.4596197,64,0.12575,26,0.6264,NA,53.8,8.1,5.826216772,NA,NA
2555311,Jerell Adams,NYG,TE,25,1,8,0.8735,0.5611,1.1859,1.2950511,65,0.035,26,0.6248,NA,73,11.3,7.012757676,NA,NA
2558912,Victor Bolden,SF,WR,22,0,11,0.866,0.3492,1.3828,1.2839316,134,0.028375,34,1.0336,NA,NA,NA,3.889881934,NA,NA
2540151,Justin Hunter,PIT,WR,26,4,9,0.865,0.08,1.144,0.59304,135,0.073875,34,1.064,NA,NA,NA,3.459343358,NA,NA
2558956,Jacob Hollister,NE,TE,24,0,9,0.844,0.844,0.844,1.2513144,66,0.01325,26,0,NA,NA,NA,4.324125487,NA,NA
2533028,James Hanna,DAL,TE,28,5,6,0.833,0.833,0.833,1.2350058,67,0.01525,26,0,NA,NA,NA,4.308423272,NA,NA
2507218,Brent Celek,PHI,TE,32,10,10,0.8285,0.5497,1.1073,1.2283341,68,0.03725,26,0.5576,NA,51.3,4.5,4.29088737,NA,NA
2556466,Peyton Barber,TB,RB,23,1,11,0.81725,0.402,1.4332,0.96369,101,0.067,27,1.0312,NA,91.3,9.7,5.886402479,NA,NA
2543590,Cody Latimer,DEN,WR,25,3,5,0.81025,0.3836,1.2056,1.215732,136,0.0525,34,0.822,NA,125.5,14,6.094748899,NA,NA
2532835,Rhett Ellison,NYG,TE,29,5,8,0.807,0.4022,1.2118,1.1964582,69,0.05325,26,0.8096,NA,63.8,18.8,9.931932553,NA,NA
2553617,Terrell Watson,PIT,RB,24,2,9,0.7905,0.1581,1.4229,1.1719953,102,0.0855,27,1.2648,NA,NA,NA,4.06065544,NA,NA
2543628,Troy Niklas,ARI,TE,25,3,8,0.7755,0.7335,0.8175,1.1497563,70,0.12825,27,0.084,NA,51.7,7.4,5.400159485,NA,NA
2553499,Damiere Byrd,CAR,WR,NA,NA,11,0.772,0.2184,1.3256,1.1445672,137,0.03075,34,1.1072,NA,133.3,3.3,2.661647454,NA,NA
2557905,Amara Darboh,SEA,WR,23,0,6,0.7435,0.4402,1.4018,0.6538266,138,0.008375,34,0.9616,NA,133,13.5,5.760280222,NA,NA
2556612,Tanner McEvoy,SEA,WR,24,1,6,0.739,0.3568,1.0376,1.3402704,139,0.031875,34,0.6808,NA,NA,NA,3.92499023,NA,NA
2540928,Darren Fells,DET,TE,31,5,7,0.732,0.5464,0.9176,1.0852632,71,0.19225,27,0.3712,NA,64.3,5.4,4.578008354,NA,NA
2556752,Tommylee Lewis,NO,WR,25,1,5,0.73125,0.5032,1.0896,0.9429336,140,0.05075,34,0.5864,NA,103.8,18.3,7.380496546,NA,NA
2556603,Tre Madden,SEA,RB,24,1,6,0.71,0.142,1.278,1.052646,103,0.03025,27,1.136,NA,NA,NA,3.998082434,NA,NA
2558125,Patrick Mahomes,KC,QB,NA,0,10,0.7016,0.7016,0.7016,1.04019216,35,0.1319,21,0,NA,NA,NA,3.933187559,NA,NA
2553728,Raheem Mostert,SF,RB,NA,NA,11,0.7,0.7,0.7,1.03782,104,0.0455,27,0,NA,102.3,12.7,7.049716853,NA,NA
2558258,Shelton Gibson,PHI,WR,22,0,10,0.683,0.443,0.923,1.0126158,141,0.0265,34,0.48,NA,NA,NA,3.720807772,NA,NA
2557960,Ryan Switzer,DAL,WR,23,0,6,0.678,0.414,1.1336,0.830256,142,0.053625,34,0.7196,NA,142.3,14.7,6.197786379,NA,NA
2536044,Jamize Olawale,OAK,RB,28,5,10,0.6595,0.5822,0.8222,0.9355206,105,0.020625,27,0.24,NA,97.5,4.5,3.896289697,NA,NA
2543640,Tom Savage,HOU,QB,27,3,7,0.6524,0.36312,0.94168,0.96724824,36,0.2209,21,0.57856,NA,34,3.5,5.565610514,NA,NA
2541544,Benny Cunningham,CHI,RB,27,4,9,0.6495,0.258,1.4484,0.489258,106,0.045375,27,1.1904,NA,NA,NA,3.702706757,NA,NA
2558047,Rodney Adams,MIN,WR,23,0,9,0.635,0.4004,0.9812,0.785778,143,0.021375,34,0.5808,NA,NA,NA,3.579450686,NA,NA
2557987,Matthew Dayes,CLE,RB,NA,0,9,0.62825,0.232,1.4344,0.355824,107,0.072125,27,1.2024,NA,85,0,2.028504038,NA,NA
2558194,Josh Reynolds,LAR,WR,22,0,9,0.61375,0.2488,1.2944,0.5396664,144,0.002,34,1.0456,NA,132.7,25,9.390660397,NA,NA
2531049,Chris Matthews,BAL,WR,28,4,10,0.6135,0.1547,1.0723,0.9095751,145,0.00725,34,0.9176,NA,144.5,5.5,3.289740433,NA,NA
2540279,Nick Williams,ATL,WR,27,4,5,0.61,0.61,0.61,0.904386,146,0.018875,35,0,NA,NA,NA,3.653362888,NA,NA
497320,Andre Roberts,ATL,WR,29,7,5,0.6025,0.5092,0.7236,1.0467156,147,0.045625,35,0.2144,NA,136.7,7.7,4.03378318,NA,NA
2552635,Matt Jones,FA,RB,25,2,NA,0.58,0.058,0.522,0.429954,108,0.058625,28,0.464,NA,NA,NA,3.67161458,NA,NA
2543638,DeAnthony Thomas,KC,WR,24,3,10,0.57975,0.3072,0.9008,0.7413,148,0.059,35,0.5936,NA,142,9,4.353033007,NA,NA
2558023,Eric Saubert,ATL,TE,23,0,5,0.5625,0.4413,0.6837,0.8339625,72,0.049,28,0.2424,NA,NA,NA,3.922291543,NA,NA
2557866,Jehu Chesson,KC,WR,24,0,10,0.534,0.3581,0.8741,0.5789553,149,0.03325,35,0.516,NA,NA,NA,3.450566284,NA,NA
497204,C.J. Spiller,KC,RB,30,7,10,0.53225,0.304,0.8232,0.711648,109,0.032,29,0.5192,NA,83.4,5.8,4.333285311,NA,NA
2541096,Ifeanyi Momah,ARI,TE,28,4,8,0.517,0.3274,0.7066,0.7665042,73,0.03725,29,0.3792,NA,NA,NA,3.857341474,NA,NA
2506147,John Kuhn,NO,RB,35,11,5,0.5105,0.4541,0.5669,0.7568673,110,0.09375,29,0.1128,NA,100.5,3.5,3.468163185,NA,NA
2552559,C.J. Uzomah,CIN,TE,24,2,6,0.51,0.51,0.51,0.756126,74,0.06075,30,0,NA,NA,NA,3.847349156,NA,NA
2557896,Stacy Coley,MIN,WR,NA,0,9,0.5075,0.4071,0.6079,0.7524195,150,0.020875,36,0.2008,NA,NA,NA,3.558662879,NA,NA
2552654,Geremy Davis,LAC,WR,25,2,8,0.494,0.494,0.494,0.7324044,151,0.022875,36,0,NA,NA,NA,3.546190195,NA,NA
2553743,Rod Smith,DAL,RB,NA,NA,6,0.49,0.049,0.441,0.363237,111,0.1525,30,0.392,NA,106,27,12.32538317,NA,NA
2533436,Brock Osweiler,DEN,QB,27,5,5,0.487,0.211,0.763,0.7220262,37,0.1182,22,0.552,NA,NA,NA,3.847421473,NA,NA
80427,Darrius Heyward-Bey,PIT,WR,30,8,9,0.47925,0.458,0.5196,0.726474,152,0.019875,36,0.0616,NA,118.8,16.5,6.739250726,NA,NA
2555209,Chris Moore,BAL,WR,24,1,10,0.463,0.2264,0.8152,0.6464136,153,0.011375,36,0.5888,NA,120,15.5,6.39552706,NA,NA
2558262,Mack Hollins,PHI,WR,24,0,10,0.45575,0.331,0.7222,0.6093486,154,0.009,36,0.3912,NA,118,15.2,6.28834479,NA,NA
2553454,Geoff Swaim,DAL,TE,NA,NA,6,0.4495,0.3083,0.5907,0.6664287,75,0.0005,30,0.2824,NA,66.3,7.7,5.286146751,NA,NA
2552403,Nick OLeary,BUF,TE,25,2,6,0.449,0.3882,0.5098,0.6656874,76,0.0195,30,0.1216,NA,62.3,4.6,4.059579348,NA,NA
2555289,Nick Vannett,SEA,TE,NA,1,6,0.449,0.3874,0.5106,0.6656874,77,0.0415,30,0.1232,NA,76.5,4.5,4.02002417,NA,NA
2556855,Marcus Johnson,PHI,WR,23,1,10,0.4475,0.2895,0.6055,0.6634635,155,0.006375,36,0.316,NA,NA,NA,3.503228728,NA,NA
2555215,Leonte Carroo,MIA,WR,23,1,11,0.446,0.3483,0.6291,0.5656119,156,0.030375,36,0.2808,NA,123,14.3,5.98781676,NA,NA
2552428,Tre McBride,CHI,WR,25,2,9,0.43625,0.2652,0.6036,0.637518,157,0.05225,36,0.3384,NA,NA,NA,3.487060433,NA,NA
2550521,Xavier Grimble,PIT,TE,25,3,9,0.41,0.406,0.414,0.607866,78,0.00675,30,0.008,NA,NA,NA,3.704601751,NA,NA
2495347,Lee Smith,OAK,TE,30,6,10,0.405,0.241,0.569,0.600453,79,0.0165,30,0.328,NA,79.3,9.8,6.085044203,NA,NA
2495234,Luke Stocker,TB,TE,29,6,11,0.4015,0.2323,0.5707,0.5952639,80,0.04175,30,0.3384,NA,NA,NA,3.692468222,NA,NA
2555478,Demarcus Robinson,KC,WR,NA,1,10,0.395,0.034,0.53,0.252042,158,0.0305,37,0.496,NA,118,8.7,4.104955601,NA,NA
2555426,Cardale Jones,LAC,QB,25,1,8,0.376,0.1008,0.6512,0.5574576,38,0.02575,22,0.5504,NA,NA,NA,3.803059704,NA,NA
2558049,Michael Roberts,DET,TE,23,0,7,0.3755,0.3143,0.4367,0.5567163,81,0.0325,31,0.1224,NA,NA,NA,3.655353896,NA,NA
2555413,Trevor Davis,GB,WR,24,1,8,0.373,0.1943,0.5471,0.6693939,159,0.02825,38,0.3528,NA,NA,NA,3.506924338,NA,NA
2506581,Ryan Fitzpatrick,TB,QB,35,12,11,0.3616,0.17532,0.53788,0.52869516,39,0.04325,23,0.36256,NA,NA,NA,3.795306386,NA,NA
2553467,Quan Bray,IND,WR,NA,NA,11,0.356,0.2152,0.4968,0.5278056,160,0.027125,38,0.2816,NA,115.3,5.6,3.202665813,NA,NA
2534241,Derek Carrier,LAR,TE,27,5,9,0.344,0.2336,0.4544,0.5100144,82,0.013,31,0.2208,NA,74.5,14.5,7.900599635,NA,NA
2495467,Taiwan Jones,BUF,RB,29,6,6,0.3435,0.188,0.4888,0.681996,112,0.01475,31,0.3008,NA,109.5,9.5,5.736299776,NA,NA
2552586,Tyler Kroft,CIN,TE,25,2,6,0.342,0.282,0.402,0.5070492,83,0.0255,31,0.12,NA,65.3,2.9,3.310771452,NA,NA
2539335,Geno Smith,NYG,QB,27,4,8,0.3389,0.09978,0.57802,0.50245314,40,0.0494,23,0.47824,NA,NA,NA,3.788232482,NA,NA
2543792,Matt Hazel,IND,WR,25,3,11,0.3335,0.1267,0.5403,0.4944471,161,0.011375,38,0.4136,NA,137,5,3.001004931,NA,NA
2553650,Corey Grant,JAC,RB,NA,NA,8,0.3315,0.3026,0.4146,0.5233578,113,0.0085,31,0.112,NA,86.5,2.5,3.025656541,NA,NA
2555432,Andy Janovich,DEN,RB,24,1,5,0.326,0.2174,0.4254,0.6034182,114,0.008625,31,0.208,NA,98,1,2.474702878,NA,NA
2543750,Jeff Janis,GB,WR,26,3,8,0.32425,0.1143,0.4935,0.5507859,162,0.02175,38,0.3792,NA,140.3,11.3,5.026862354,NA,NA
2558112,Brian Hill,ATL,RB,22,0,5,0.32,0.032,0.288,0.237216,115,0.009875,32,0.256,NA,NA,NA,3.570565007,NA,NA
2558127,Josh Malone,CIN,WR,21,0,6,0.32,0.032,0.288,0.237216,163,0.035,39,0.256,NA,NA,NA,3.237606752,NA,NA
2552478,Blake Bell,MIN,TE,26,2,9,0.32,0.2288,0.4112,0.474432,84,0.0105,32,0.1824,NA,NA,NA,3.576129087,NA,NA
2495340,Anthony Sherman,KC,RB,29,6,10,0.31475,0.126,0.45,0.578214,116,0.01225,33,0.324,NA,NA,NA,3.749345022,NA,NA
2495211,Niles Paul,WAS,TE,28,6,5,0.313,0.2498,0.3762,0.4640538,85,0.01075,32,0.1264,NA,68,7.9,5.267832005,NA,NA
2555306,David Morgan,MIN,TE,24,1,9,0.306,0.2348,0.3772,0.4536756,86,0.01175,32,0.1424,NA,69.3,2.6,3.166411384,NA,NA
2555218,Dan Vitale,CLE,RB,NA,1,9,0.3055,0.16,0.4008,0.533736,117,0.01575,33,0.2408,NA,NA,NA,3.726025889,NA,NA
2530763,Patrick DiMarco,BUF,RB,28,6,6,0.2995,0.162,0.4964,0.37065,118,0.0195,33,0.3344,NA,98.5,0.5,2.223037521,NA,NA
2539645,Brandon Williams,IND,TE,30,5,11,0.2985,0.1717,0.4253,0.4425561,87,0.00875,32,0.2536,NA,71.7,4.8,4.031272284,NA,NA
2506546,Derek Anderson,CAR,QB,34,12,11,0.2978,0.13316,0.46244,0.44151828,41,0.02005,23,0.32928,NA,NA,NA,3.771806638,NA,NA
2557886,Jeremy Sprinkle,WAS,TE,23,0,5,0.29,0.029,0.261,0.214977,88,0.012,33,0.232,NA,NA,NA,3.326321129,NA,NA
2535943,Sean McGrath,LAC,TE,30,5,8,0.2895,0.2499,0.3291,0.4292127,89,0.031,34,0.0792,NA,NA,NA,3.532591129,NA,NA
2554138,Kasen Williams,CLE,WR,NA,2,9,0.285,0.114,1.026,0.845082,164,0.00225,40,0.912,NA,131,9,4.385369595,NA,NA
2554138,Kasen Williams,FA,WR,NA,2,NA,0.285,0.114,1.026,0.845082,164,0.00975,40,0.912,NA,131,9,4.385369595,NA,NA
2558008,Mitchell Trubisky,CHI,QB,23,0,9,0.2812,0.23544,0.32696,0.41690712,42,0.01555,24,0.09152,NA,NA,NA,3.765172356,NA,NA
2543774,Jared Abbrederis,DET,WR,27,3,7,0.2805,0.0657,0.4953,0.4158693,165,0.01275,41,0.4296,NA,NA,NA,3.348937006,NA,NA
2550289,David Fluellen,TEN,RB,25,3,8,0.28,0.28,0.28,0.415128,119,0.0065,35,0,NA,NA,NA,3.663841536,NA,NA
2558837,Devante Mays,GB,RB,NA,0,8,0.28,0.028,0.252,0.207564,119,0.02225,34,0.224,NA,NA,NA,3.555018918,NA,NA
2552576,Sean Mannion,LAR,QB,25,2,9,0.2743,0.07406,0.47454,0.40667718,43,0.0191,24,0.40048,NA,NA,NA,3.762414732,NA,NA
2558091,Noah Brown,DAL,WR,NA,0,6,0.27,0.027,0.243,0.200151,166,0.00575,42,0.216,NA,NA,NA,3.214509188,NA,NA
2555220,Derek Watt,LAC,RB,25,1,8,0.267,0.168,0.4088,0.415128,121,0.02775,35,0.2408,NA,NA,NA,3.663841536,NA,NA
2550206,Ryan Hewitt,CIN,TE,26,3,6,0.2665,0.1941,0.3389,0.3951129,90,0.02625,34,0.1448,NA,NA,NA,3.499759226,NA,NA
2535988,Brittan Golden,ARI,WR,29,5,8,0.2655,0.2051,0.3259,0.3936303,167,0.017625,43,0.1208,NA,NA,NA,3.335078468,NA,NA
2552651,Kaelin Clay,BUF,WR,25,2,6,0.263,0.2486,0.2774,0.3899238,168,0.046875,43,0.0288,NA,128,7,3.605993962,NA,NA
2533349,Austin Davis,SEA,QB,28,5,6,0.257,0.1042,0.4098,0.3810282,44,0.0074,24,0.3056,NA,NA,NA,3.755500691,NA,NA
2543497,AJ McCarron,CIN,QB,27,3,6,0.2534,0.10828,0.39852,0.37569084,45,0.009,24,0.29024,NA,NA,NA,3.754061931,NA,NA
2553318,James OShaughnessy,FA,TE,NA,NA,NA,0.2505,0.1789,0.3221,0.3713913,91,0.0235,35,0.1432,NA,NA,NA,3.476919641,NA,NA
2508101,James Develin,NE,RB,29,7,9,0.2485,0.1757,0.3013,0.3536001,122,0.0335,35,0.1256,NA,NA,NA,3.631583403,NA,NA
81284,Chase Daniel,NO,QB,31,8,5,0.2458,0.07156,0.42004,0.36442308,46,0.0059,24,0.34848,NA,NA,NA,3.751024548,NA,NA
2505982,Matt Schaub,ATL,QB,36,13,5,0.243,0.0806,0.4054,0.3602718,47,0.00915,24,0.3248,NA,NA,NA,3.749905513,NA,NA
2543801,Jimmy Garoppolo,NE,QB,26,3,9,0.2368,0.08256,0.39104,0.35107968,48,0.00715,24,0.30848,NA,41.5,9.5,11.66368508,NA,NA
2556519,Alex Erickson,CIN,WR,25,1,6,0.23275,0.103,0.4398,0.289107,169,0.0495,43,0.3368,NA,147.7,9.7,4.43528268,NA,NA
2557922,C.J. Beathard,SF,QB,24,0,11,0.2309,0.06538,0.39642,0.34233234,49,0.0051,24,0.33104,NA,NA,NA,3.74506968,NA,NA
2555219,Daniel Lasco,FA,RB,25,1,NA,0.23,0.023,0.207,0.170499,123,0.05575,36,0.184,NA,NA,NA,3.535586308,NA,NA
2554630,Ross Travis,KC,TE,24,2,10,0.23,0.23,0.23,0.340998,92,0.016,35,0,NA,65,15.7,8.293895756,NA,NA
2495443,Ryan Mallett,BAL,QB,29,6,10,0.2284,0.08088,0.37592,0.33862584,50,0.00805,25,0.29504,NA,NA,NA,3.744070541,NA,NA
2552622,Chris Manhertz,CAR,TE,NA,NA,11,0.224,0.0632,0.3848,0.3321024,93,0.032,35,0.3216,NA,NA,NA,3.439091579,NA,NA
2539228,EJ Manuel,OAK,QB,27,4,10,0.2232,0.06064,0.38576,0.33091632,51,0.01135,25,0.32512,NA,NA,NA,3.741992332,NA,NA
2532888,Case Keenum,MIN,QB,29,5,9,0.2175,0.1331,0.3019,0.3224655,52,0.0121,25,0.1688,NA,NA,NA,3.739714296,NA,NA
2539287,Landry Jones,PIT,QB,28,4,9,0.2062,0.08284,0.32956,0.30571212,53,0.00665,25,0.24672,NA,NA,NA,3.735198188,NA,NA
2532917,Kellen Moore,DAL,QB,28,5,6,0.2046,0.05692,0.35228,0.30333996,54,0.01105,25,0.29536,NA,NA,NA,3.734558739,NA,NA
2507828,Logan Paulsen,FA,TE,30,7,NA,0.204,0.1688,0.2392,0.3024504,94,0.03375,36,0.0704,NA,NA,NA,3.410542098,NA,NA
2557952,Wayne Gallman,NYG,RB,23,0,8,0.2,0.02,0.18,0.14826,124,0.05575,36,0.16,NA,80,11,6.168325863,NA,NA
2495159,Dwayne Harris,NYG,WR,30,6,8,0.1995,0.0744,0.268,0.385476,170,0.03275,44,0.1936,NA,132.5,5.5,3.126440662,NA,NA
2558191,Nathan Peterman,BUF,QB,23,0,6,0.1945,0.0549,0.3341,0.2883657,55,0.00215,25,0.2792,NA,NA,NA,3.730522217,NA,NA
2556232,Jake Rudock,DET,QB,24,1,7,0.1926,0.05772,0.32748,0.28554876,56,0.0024,25,0.26976,NA,NA,NA,3.729762872,NA,NA
2559242,Cooper Rush,DAL,QB,NA,0,6,0.1921,0.05762,0.32658,0.28480746,57,0.005,25,0.26896,NA,NA,NA,3.729563044,NA,NA
2506895,Kellen Clemens,LAC,QB,34,11,8,0.1883,0.05366,0.32294,0.27917358,58,0.00495,25,0.26928,NA,NA,NA,3.728044353,NA,NA
2532842,Nick Foles,PHI,QB,28,5,10,0.1859,0.11718,0.25462,0.27561534,59,0.0155,25,0.13744,NA,NA,NA,3.727085179,NA,NA
2552588,Brett Hundley,GB,QB,24,2,8,0.1808,0.05536,0.30624,0.26805408,60,0.0239,25,0.25088,NA,NA,NA,3.725046936,NA,NA
2543767,Logan Thomas,BUF,TE,26,3,6,0.18,0.18,0.18,0.266868,95,0.09975,37,0,NA,NA,NA,3.376282721,NA,NA
2552431,Vince Mayle,BAL,WR,NA,NA,10,0.167,0.043,0.291,0.2475942,171,0.0255,44,0.248,NA,NA,NA,3.244074069,NA,NA
2556190,Jakeem Grant,MIA,WR,25,1,11,0.1665,0.1195,0.2139,0.2928135,172,0.097375,44,0.0944,NA,NA,NA,3.272253096,NA,NA
2535535,Phillip Supernaw,TEN,TE,27,5,8,0.1605,0.1497,0.1713,0.2379573,96,0.1605,37,0.0216,NA,NA,NA,3.348446977,NA,NA
2495441,Blaine Gabbert,ARI,QB,28,6,8,0.16,0.016,0.144,0.118608,61,0.0131,26,0.128,NA,NA,NA,3.684761654,NA,NA
2506562,Matt Cassel,TEN,QB,35,12,8,0.1538,0.08196,0.22564,0.22802388,62,0.01825,27,0.14368,NA,NA,NA,3.714256235,NA,NA
2550235,Roosevelt Nix,PIT,RB,NA,NA,9,0.1485,0.0537,0.2433,0.2201661,125,0.03075,36,0.1896,NA,NA,NA,3.561626006,NA,NA
2552636,Michael Burton,DET,RB,25,2,7,0.14,0.14,0.14,0.207564,126,0.0485,36,0,NA,NA,NA,3.555018918,NA,NA
2555387,Cody Kessler,CLE,QB,24,1,9,0.14,0.044,0.236,0.207564,63,0.01725,27,0.192,NA,35.5,1.5,3.402844424,NA,NA
2507282,Matt Moore,MIA,QB,33,10,11,0.1311,0.09022,0.17198,0.19436886,64,0.0172,27,0.08176,NA,NA,NA,3.705184054,NA,NA
2556805,Johnny Holton,OAK,WR,26,1,10,0.1165,0.0956,0.1484,0.192738,173,0.102375,45,0.0528,NA,130,10,4.500889337,NA,NA
2552369,Bryce Petty,NYJ,QB,26,2,11,0.1144,0.03888,0.18992,0.16960944,65,0.0167,28,0.15104,NA,NA,NA,3.698509806,NA,NA
2495748,Drew Stanton,ARI,QB,33,10,8,0.1134,0.03868,0.18812,0.16812684,66,0.0584,28,0.14944,NA,NA,NA,3.69811015,NA,NA
2543695,Jay Prosch,HOU,RB,25,3,7,0.0955,0.0671,0.1239,0.1415883,127,0.00875,36,0.0568,NA,NA,NA,3.520428872,NA,NA
2552464,Jalston Fowler,TEN,RB,NA,NA,8,0.0875,0.0595,0.0955,0.1149015,128,0.0045,36,0.036,NA,NA,NA,3.506437392,NA,NA
2495472,Jordan Todman,HOU,RB,27,6,7,0.086,0.086,0.086,0.1275036,129,0.046,36,0,NA,NA,NA,3.51304448,NA,NA
497123,Colt McCoy,WAS,QB,31,7,5,0.082,0.042,0.122,0.1215732,67,0.058,29,0.08,NA,NA,NA,3.685560965,NA,NA
2550400,Keith Smith,DAL,RB,25,3,6,0.08,0.08,0.08,0.118608,130,0.08,36,0,NA,NA,NA,3.508380653,NA,NA
2555332,Connor Cook,OAK,QB,24,1,10,0.028,0.0028,0.0252,0.0207564,68,0.009,30,0.0224,NA,NA,NA,3.658384386,NA,NA
4487,Matthew Slater,NE,WR,32,9,9,0.02175,0,0.0696,0,174,0.0185,46,0.0696,NA,NA,NA,3.089782348,NA,NA
2508123,T.J. Yates,BUF,QB,30,6,6,0.02,0.02,0.02,0.029652,69,0.003,31,0,NA,NA,NA,3.66078232,NA,NA
